case,aps,classes,ltl,ours_safety,ours_cosafety,ours_obligation,ours_degree,spot_safety,spot_cosafety,spot_obligation,agree,rung,ours_safety_ms,ours_cosafety_ms,ours_obl_ms,ours_deg_ms,spot_safety_ms,spot_cosafety_ms,spot_obl_ms,note
3state1ap1acc_35719401600_c,1,11,yes,0,0,1,"2,1",0,0,1,yes,O,0.0018498394638299942,0.001952052116394043,0.0057371798902750015,0.014431774616241455,0.0005050096660852432,0.0013909302651882172,0.0049211084842681885,
3state1ap1acc_35769115713,1,48,yes,0,0,0,,0,0,0,yes,-,0.012156087905168533,0.008904840797185898,0.0008719507604837418,,0.0007241033017635345,0.0017660204321146011,0.006817979738116264,
3state1ap1acc_35769115713_c,1,48,yes,0,0,0,,0,0,0,yes,-,0.009603099897503853,0.015089986845850945,0.0009231735020875931,,0.000809086486697197,0.001677079126238823,0.007413793355226517,
3state1ap1acc_35854005264,1,17,yes,0,0,0,,0,0,0,yes,-,0.0032337848097085953,0.002925051376223564,0.0003110617399215698,,0.0008288770914077759,0.0016819685697555542,0.007050111889839172,
3state1ap1acc_35854005264_c,1,17,yes,0,0,0,,0,0,0,yes,-,0.003738095983862877,0.0032319221645593643,0.0003210734575986862,,0.0007778871804475784,0.0017669517546892166,0.006987946107983589,
3state1ap1acc_35887882320,1,22,yes,0,0,0,,0,0,0,yes,-,0.0037369318306446075,0.00357883982360363,0.0005101319402456284,,0.0006710179150104523,0.0016381964087486267,0.005380949005484581,
3state1ap1acc_35887882320_c,1,22,yes,0,0,0,,0,0,0,yes,-,0.0038319267332553864,0.004086876288056374,0.0005471520125865936,,0.0007790513336658478,0.0015671830624341965,0.006078043952584267,
3state1ap1acc_36239149220,1,23,no,0,0,0,,0,0,0,yes,-,0.005051959306001663,0.005119945853948593,0.0019781291484832764,,0.0011068768799304962,0.0018470454961061478,0.005705980584025383,
3state1ap1acc_36239149220_c,1,23,no,0,0,0,,0,0,0,yes,-,0.0042691826820373535,0.00406801700592041,0.0018158461898565292,,0.0007180497050285339,0.0018489081412553787,0.006604008376598358,
3state1ap1acc_36592242562,1,7,no,0,0,1,"2,1",0,0,1,yes,O,0.0012379605323076248,0.0013529788702726364,0.00369315966963768,0.009791925549507141,0.0004998873919248581,0.0014191027730703354,0.005154870450496674,
3state1ap1acc_36592242562_c,1,7,no,0,0,1,"1,2",0,0,1,yes,O,0.0011939555406570435,0.0012409873306751251,0.003860797733068466,0.010390067473053932,0.0005369074642658234,0.0013280659914016724,0.0046570785343647,
3state1ap1acc_37118511116,1,6,yes,0,1,1,"0,1",0,1,1,yes,G,0.0013760291039943695,0.001477077603340149,0.003534136340022087,0.008793780580163002,0.00040908344089984894,0.0014158431440591812,0.004280125722289085,
3state1ap1acc_38522602760,1,34,no,0,0,0,,0,0,0,yes,-,0.006057089194655418,0.007001915946602821,0.0015129335224628448,,0.0011490192264318466,0.0018328428268432617,0.005179084837436676,
3state1ap1acc_38522602760_c,1,34,no,0,0,0,,0,0,0,yes,-,0.006057089194655418,0.004936940968036652,0.001401873305439949,,0.0006409827619791031,0.0018319115042686462,0.005814945325255394,
3state1ap1acc_43021293649,1,8,yes,0,0,0,,0,0,0,yes,-,0.0015101395547389984,0.001378823071718216,0.0004940666258335114,,0.0009229406714439392,0.0017879065126180649,0.004909932613372803,
3state1ap1acc_43021293649_c,1,8,yes,0,0,0,,0,0,0,yes,-,0.0014977995306253433,0.001428881660103798,0.0005550682544708252,,0.0008728820830583572,0.00203610397875309,0.0063229817897081375,
3state1ap1acc_43042907573,1,10,yes,0,0,1,"2,1",0,0,1,yes,O,0.0014528632164001465,0.0016111880540847778,0.005074078217148781,0.01343991607427597,0.0005790498107671738,0.001386040821671486,0.005228910595178604,
3state1ap1acc_43042907573_c,1,10,yes,0,0,1,"1,2",0,0,1,yes,O,0.0014039687812328339,0.001416075974702835,0.00481889583170414,0.01322082243859768,0.0006479676812887192,0.0014870893210172653,0.0047138892114162445,
3state1ap1acc_43564713281,1,12,yes,0,0,0,,0,0,0,yes,-,0.0021490268409252167,0.0023120082914829254,0.0005818437784910202,,0.0010349322110414505,0.0020370353013277054,0.006987946107983589,
3state1ap1acc_43564713281_c,1,12,yes,0,0,0,,0,0,0,yes,-,0.0022489111870527267,0.002424931153655052,0.0006281770765781403,,0.0010030344128608704,0.002160901203751564,0.007295049726963043,
3state1ap1acc_43742933084,1,6,yes,0,1,1,"0,1",0,1,1,yes,G,0.001159030944108963,0.0011988449841737747,0.0033939722925424576,0.009328825399279594,0.0005979090929031372,0.0017869751900434494,0.005075940862298012,
3state1ap1acc_44170477951,1,10,yes,0,1,1,"0,1",0,1,1,yes,G,0.0015599653124809265,0.0017790589481592178,0.0052908435463905334,0.014111865311861038,0.0005299225449562073,0.0017890706658363342,0.005253124982118607,
3state1ap1acc_44331016324,1,14,no,0,0,0,,0,0,0,yes,-,0.002409098669886589,0.002567889168858528,0.00036903657019138336,,0.0013760291039943695,0.0019080471247434616,0.0054889824241399765,
3state1ap1acc_44331016324_c,1,14,no,0,0,0,,0,0,0,yes,-,0.0022819731384515762,0.0019730068743228912,0.0003601890057325363,,0.000708969309926033,0.001768115907907486,0.005587935447692871,
3state1ap1acc_44363437384,1,11,no,0,0,0,,0,0,0,yes,-,0.002129003405570984,0.002083834260702133,0.00048801302909851074,,0.0011720694601535797,0.0019159633666276932,0.0057891011238098145,
3state1ap1acc_44363437384_c,1,11,no,0,0,0,,0,0,0,yes,-,0.0018801074475049973,0.0017529819160699844,0.00044284388422966003,,0.0006579793989658356,0.0018710270524024963,0.006112968549132347,
3state1ap1acc_44430561286,1,13,yes,0,0,0,,0,0,0,yes,-,0.0024691689759492874,0.0024319160729646683,0.001276843249797821,,0.0006349291652441025,0.001816079020500183,0.005181180313229561,
3state1ap1acc_44430561286_c,1,13,yes,0,0,0,,0,0,0,yes,-,0.0024761538952589035,0.002246815711259842,0.0010738149285316467,,0.0007599592208862305,0.0016409903764724731,0.00723707489669323,
3state1ap1acc_45103587365,1,25,yes,0,0,0,,0,0,0,yes,-,0.005372101441025734,0.003978842869400978,0.0022940803319215775,,0.0006668269634246826,0.0016470439732074738,0.005533918738365173,
3state1ap1acc_45103587365_c,1,25,yes,0,0,0,,0,0,0,yes,-,0.0041478779166936874,0.005875946953892708,0.002718064934015274,,0.0008698552846908569,0.0015969853848218918,0.005885027348995209,
3state1ap1acc_45349179777,1,9,no,0,1,1,"0,1",0,1,1,yes,G,0.0013939570635557175,0.0014828983694314957,0.004685018211603165,0.011848052963614464,0.0005650799721479416,0.0017469283193349838,0.005666865035891533,
3state1ap1acc_45349179777_c,1,9,no,1,0,1,"1,0",1,0,1,yes,S,0.00141095370054245,0.0014309771358966827,0.004708999767899513,0.011878088116645813,0.0008591450750827789,0.0014058314263820648,0.005319947376847267,
3state1ap1acc_45500682644,1,10,yes,0,0,0,,0,0,0,yes,-,0.0017071142792701721,0.0017811544239521027,0.000491039827466011,,0.0010738149285316467,0.0017099082469940186,0.004831003025174141,
3state1ap1acc_45500682644_c,1,10,yes,0,0,0,,0,0,0,yes,-,0.0015879049897193909,0.0016281846910715103,0.0004838220775127411,,0.0006919726729393005,0.0018549617379903793,0.0056801363825798035,
3state1ap1acc_45745376256,1,8,no,0,1,1,"0,1",0,1,1,yes,G,0.0014461111277341843,0.001776963472366333,0.00454694963991642,0.011417083442211151,0.00042491592466831207,0.001551816239953041,0.004331115633249283,
3state1ap1acc_45904040017,1,17,yes,0,0,0,,0,0,0,yes,-,0.0024009495973587036,0.002686167135834694,0.000391155481338501,,0.0008828938007354736,0.0015650875866413116,0.004986999556422234,
3state1ap1acc_45904040017_c,1,17,yes,0,0,0,,0,0,0,yes,-,0.0024051405489444733,0.002183951437473297,0.0003420282155275345,,0.0007038470357656479,0.0017529819160699844,0.0061229802668094635,
3state1ap1acc_46103857296,1,14,yes,0,0,0,,0,0,0,yes,-,0.0021280720829963684,0.0019529834389686584,0.0002819579094648361,,0.0007830094546079636,0.0013960525393486023,0.0047709327191114426,
3state1ap1acc_46103857296_c,1,14,yes,0,0,0,,0,0,0,yes,-,0.0022489111870527267,0.002116197720170021,0.00031013041734695435,,0.0004998873919248581,0.0016989652067422867,0.0060980673879384995,
3state1ap1acc_46306722133,1,7,no,0,0,1,"2,1",0,0,1,yes,O,0.0012798700481653214,0.0013259705156087875,0.0037639401853084564,0.010057119652628899,0.00048405490815639496,0.0012989621609449387,0.005075940862298012,
3state1ap1acc_46306722133_c,1,7,no,0,0,1,"1,2",0,0,1,yes,O,0.0011529773473739624,0.0012659002095460892,0.0036910641938447952,0.010224059224128723,0.000525033101439476,0.0013101380318403244,0.004620058462023735,
3state1ap1acc_46339064451,1,4,yes,0,0,0,,0,0,0,yes,-,0.0010130461305379868,0.0009890645742416382,0.00033294782042503357,,0.0006079208105802536,0.0014549586921930313,0.00424310564994812,
3state1ap1acc_46475546712,1,11,no,0,0,0,,0,0,0,yes,-,0.002277083694934845,0.002251937985420227,0.0006691552698612213,,0.0011790543794631958,0.0018801074475049973,0.005264999344944954,
3state1ap1acc_46475546712_c,1,11,no,0,0,0,,0,0,0,yes,-,0.0018239952623844147,0.0019231811165809631,0.000708969309926033,,0.0006908085197210312,0.001835869625210762,0.005660112947225571,
3state1ap1acc_46565744772,1,12,yes,0,0,0,,0,0,0,yes,-,0.0020849984139204025,0.0021399464458227158,0.0007289927452802658,,0.0008288770914077759,0.0014479737728834152,0.007520196959376335,
3state1ap1acc_46565744772_c,1,12,yes,0,0,0,,0,0,0,yes,-,0.0022980384528636932,0.0019059516489505768,0.0007059425115585327,,0.0005110632628202438,0.0018579885363578796,0.009417999535799026,
3state1ap1acc_46783922256,1,16,yes,0,0,0,,0,0,0,yes,-,0.002748798578977585,0.0025799963623285294,0.0008200295269489288,,0.0008719507604837418,0.0018191058188676834,0.004751840606331825,
3state1ap1acc_46783922256_c,1,16,yes,0,0,0,,0,0,0,yes,-,0.0025900080800056458,0.0025259796530008316,0.0007720664143562317,,0.0009560026228427887,0.0018849968910217285,0.0060389284044504166,
3state1ap1acc_46880805085,1,10,yes,0,1,1,"0,1",0,1,1,yes,G,0.0017390120774507523,0.001994892954826355,0.005536014214158058,0.013826880604028702,0.0006200280040502548,0.0017441343516111374,0.005772104486823082,
3state1ap1acc_46880805085_c,1,10,yes,1,0,1,"1,0",1,0,1,yes,S,0.0016861595213413239,0.0016959384083747864,0.005123903974890709,0.013626879081130028,0.0010149087756872177,0.0017241109162569046,0.0062158796936273575,
3state1ap1acc_51627529236,1,7,yes,0,0,0,,0,0,0,yes,-,0.0013939570635557175,0.0014898832887411118,0.0006689224392175674,,0.0005289912223815918,0.0015629921108484268,0.00593205913901329,
3state1ap1acc_51627529236_c,1,7,yes,0,0,0,,0,0,0,yes,-,0.0014819670468568802,0.0013490207493305206,0.0006940681487321854,,0.000708969309926033,0.0016409903764724731,0.006785150617361069,
3state1ap1acc_52892438391,1,5,yes,0,1,1,"0,1",0,1,1,yes,G,0.0011029187589883804,0.0010798685252666473,0.0031210947781801224,0.007848022505640984,0.0005031470209360123,0.0016549602150917053,0.004619825631380081,
3state1ap1acc_54870413440,1,10,yes,0,0,0,,0,0,0,yes,-,0.0019061844795942307,0.0017099082469940186,0.00030687078833580017,,0.0007681082934141159,0.0019799917936325073,0.005086883902549744,
3state1ap1acc_55983376460,1,5,yes,0,0,1,"2,1",0,0,1,yes,O,0.0011529773473739624,0.0010968651622533798,0.0033741816878318787,0.007781898602843285,0.0005420297384262085,0.0013469252735376358,0.004549045115709305,
3state1ap1acc_parity_00201392184,1,8,yes,0,0,1,"1,2",0,0,1,yes,O,0.001357169821858406,0.001318054273724556,0.004230998456478119,0.01147901639342308,0.0005371402949094772,0.0013918615877628326,0.004736008122563362,
3state1ap1acc_parity_00236788304,1,14,no,0,0,1,"2,1",0,0,1,yes,O,0.002168118953704834,0.002525048330426216,0.007265014573931694,0.01866789534687996,0.0005331821739673615,0.0013690441846847534,0.005007022991776466,
3state1ap1acc_parity_00236788304_c,1,14,no,0,0,1,"1,2",0,0,1,yes,O,0.0020579900592565536,0.002027023583650589,0.007044058293104172,0.018470920622348785,0.0005241017788648605,0.0014628749340772629,0.0046209897845983505,
3state1ap1acc_parity_00487332352,1,9,no,0,0,0,,0,0,0,yes,-,0.0016870908439159393,0.0017390120774507523,0.0005611218512058258,,0.000833999365568161,0.0017487909644842148,0.00644708052277565,
3state1ap1acc_parity_00487332352_c,1,9,no,0,0,0,,0,0,0,yes,-,0.0018940772861242294,0.0018980354070663452,0.0005711335688829422,,0.0005941838026046753,0.0018991995602846146,0.005939975380897522,
3state1ap1acc_parity_00537939912,1,20,no,0,0,0,,0,0,0,yes,-,0.004371162503957748,0.003922963514924049,0.0005620531737804413,,0.001051928848028183,0.0026980414986610413,0.009032897651195526,
3state1ap1acc_parity_00537939912_c,1,20,no,0,0,0,,0,0,0,yes,-,0.005027977749705315,0.0053211115300655365,0.0005820766091346741,,0.0012901145964860916,0.0025478657335042953,0.007440801709890366,
3state1ap1acc_parity_00545282680,1,18,no,1,0,1,"1,0",1,0,1,yes,S,0.003632158041000366,0.0037851277738809586,0.01071300357580185,0.02625701017677784,0.000825151801109314,0.0013420358300209045,0.0057639554142951965,
3state1ap1acc_parity_00545282680_c,1,18,no,0,1,1,"0,1",0,1,1,yes,G,0.0037939753383398056,0.004610978066921234,0.01096515916287899,0.027291011065244675,0.0005979090929031372,0.0017469283193349838,0.00530388206243515,
3state1ap1acc_parity_01686113800,1,22,no,0,0,0,,0,0,0,yes,-,0.004709931090474129,0.0048871152102947235,0.0007830094546079636,,0.0009988434612751007,0.0022531021386384964,0.008183065801858902,
3state1ap1acc_parity_01686113800_c,1,22,no,0,0,0,,0,0,0,yes,-,0.004942063242197037,0.0053781550377607346,0.0008710194379091263,,0.0009650830179452896,0.0021650921553373337,0.0068410299718379974,
3state1ap1acc_parity_01793722533,1,10,no,0,0,1,"2,3",0,0,1,yes,O,0.0014819670468568802,0.0016230624169111252,0.005173031240701675,0.013012904673814774,0.0005939509719610214,0.0014409888535737991,0.006427988409996033,
3state1ap1acc_parity_01793722533_c,1,10,no,0,0,1,"3,2",0,0,1,yes,O,0.0014349352568387985,0.0014151446521282196,0.004944857209920883,0.012761913239955902,0.0005951151251792908,0.0014461111277341843,0.005773967131972313,
3state1ap1acc_parity_02217028642,1,8,no,0,0,1,"2,3",0,0,1,yes,O,0.0012789387255907059,0.001316191628575325,0.00409991480410099,0.01103011891245842,0.0005690380930900574,0.0013960525393486023,0.00582495704293251,
3state1ap1acc_parity_02217028642_c,1,8,no,0,0,1,"3,2",0,0,1,yes,O,0.0013029202818870544,0.001310836523771286,0.004337867721915245,0.011257827281951904,0.0005431938916444778,0.001492910087108612,0.005628913640975952,
3state1ap1acc_parity_02391035905,1,13,no,0,0,0,,0,0,0,yes,-,0.002086162567138672,0.0020400620996952057,0.0009790528565645218,,0.0007860362529754639,0.001516193151473999,0.005827983841300011,
3state1ap1acc_parity_02391035905_c,1,13,no,0,0,0,,0,0,0,yes,-,0.0021560117602348328,0.002345070242881775,0.0008698552846908569,,0.0005648471415042877,0.0015657860785722733,0.004944857209920883,
3state1ap1acc_parity_02551254100,1,29,no,0,0,0,,0,0,0,yes,-,0.007495982572436333,0.006185146048665047,0.000591157004237175,,0.0010419171303510666,0.0024579931050539017,0.009988201782107353,
3state1ap1acc_parity_02551254100_c,1,29,no,0,0,0,,0,0,0,yes,-,0.007037073373794556,0.008238013833761215,0.0008239876478910446,,0.0010679941624403,0.0023168977349996567,0.007656868547201157,
3state1ap1acc_parity_02952890502,1,6,yes,0,0,1,"2,1",0,0,1,yes,O,0.0011371448636054993,0.0010980293154716492,0.0032579991966485977,0.008630100637674332,0.0005469191819429398,0.001351814717054367,0.004964182153344154,
3state1ap1acc_parity_02952890502_c,1,6,yes,0,0,1,"1,2",0,0,1,yes,O,0.001069856807589531,0.0011220108717679977,0.003335997462272644,0.01033092848956585,0.0005629844963550568,0.0014379620552062988,0.00472203828394413,
3state1ap1acc_parity_03556904328,1,14,no,0,0,0,,0,0,0,yes,-,0.0023280736058950424,0.002258922904729843,0.0005830079317092896,,0.0013469252735376358,0.0021881423890590668,0.007041962817311287,
3state1ap1acc_parity_03556904328_c,1,14,no,0,0,0,,0,0,0,yes,-,0.0024761538952589035,0.002394896000623703,0.0005709007382392883,,0.0011320225894451141,0.0025390181690454483,0.006910879164934158,
3state1ap1acc_parity_03910008865,1,4,yes,0,0,0,,0,0,0,yes,-,0.000942964106798172,0.000957166776061058,0.0003080349415540695,,0.000700121745467186,0.0013420358300209045,0.004293862730264664,
3state1ap1acc_parity_03967827977,1,8,no,0,0,0,,0,0,0,yes,-,0.001501990482211113,0.0015150289982557297,0.00033690594136714935,,0.0005869660526514053,0.001567881554365158,0.004349974915385246,
3state1ap1acc_parity_03967827977_c,1,8,no,0,0,0,,0,0,0,yes,-,0.0015690457075834274,0.0015490222722291946,0.00036996789276599884,,0.0006949994713068008,0.0015159603208303452,0.005810987204313278,
3state1ap1acc_parity_05519769640,1,9,yes,0,0,1,"3,2",0,0,1,yes,O,0.0013369135558605194,0.0014388933777809143,0.004810048267245293,0.012560980394482613,0.0006819609552621841,0.0015920959413051605,0.006212154403328896,
3state1ap1acc_parity_05519769640_c,1,9,yes,0,0,1,"2,3",0,0,1,yes,O,0.0014281831681728363,0.0015550758689641953,0.004857080057263374,0.01287786290049553,0.0006600748747587204,0.001627020537853241,0.006570015102624893,
3state1ap1acc_parity_05721563137,1,7,yes,0,0,1,"3,2",0,0,1,yes,O,0.0011879019439220428,0.0012652017176151276,0.004026107490062714,0.010397052392363548,0.0006228219717741013,0.0015231780707836151,0.0056067947298288345,
3state1ap1acc_parity_06258090722,1,9,no,0,1,1,"0,1",0,1,1,yes,G,0.0014200340956449509,0.001569977030158043,0.004692003130912781,0.012236880138516426,0.0005748588591814041,0.0018558930605649948,0.005667796358466148,
3state1ap1acc_parity_06258090722_c,1,9,no,1,0,1,"1,0",1,0,1,yes,S,0.001386040821671486,0.0014400575309991837,0.004660803824663162,0.012421049177646637,0.0008789356797933578,0.0014810357242822647,0.005505979061126709,
3state1ap1acc_parity_06539183378,1,10,no,0,0,1,"2,3",0,0,1,yes,O,0.0015289988368749619,0.0015830155462026596,0.005083857104182243,0.01367693766951561,0.0006170012056827545,0.0014710240066051483,0.006554881110787392,
3state1ap1acc_parity_06539183378_c,1,10,no,0,0,1,"3,2",0,0,1,yes,O,0.0015881378203630447,0.0014810357242822647,0.005231006070971489,0.013402896001935005,0.0006109476089477539,0.001493142917752266,0.006007030606269836,
3state1ap1acc_parity_08611459145,1,5,yes,0,0,1,"2,1",0,0,1,yes,O,0.0010700896382331848,0.0009818468242883682,0.0028079375624656677,0.0074640847742557526,0.0005450565367937088,0.001401873305439949,0.005168840289115906,
3state1ap1acc_parity_08611459145_c,1,5,yes,0,0,1,"1,2",0,0,1,yes,O,0.0009639188647270203,0.0009860377758741379,0.002986053004860878,0.0073339324444532394,0.0005289912223815918,0.0015101395547389984,0.004760921001434326,
3state1ap1acc_parity_08657112224,1,15,no,0,0,0,,0,0,0,yes,-,0.0022491440176963806,0.002054031938314438,0.0003050081431865692,,0.001250067725777626,0.002229120582342148,0.005098059773445129,
3state1ap1acc_parity_08657112224_c,1,15,no,0,0,0,,0,0,0,yes,-,0.002237968146800995,0.00217510387301445,0.0002798624336719513,,0.001152046024799347,0.0022980384528636932,0.005482928827404976,
3state1ap1acc_parity_09932264476,1,5,yes,0,0,1,"2,1",0,0,1,yes,O,0.0011210795491933823,0.0010288786143064499,0.0028838403522968292,0.00788387842476368,0.0005241017788648605,0.0013220123946666718,0.005105976015329361,
3state1ap1acc_parity_09932264476_c,1,5,yes,0,0,1,"1,2",0,0,1,yes,O,0.0008950009942054749,0.001035863533616066,0.002878950908780098,0.0075909774750471115,0.0005709007382392883,0.0013888347893953323,0.004694797098636627,
3state1ap1acc_parity_10805384360,1,12,no,0,0,1,"2,3",0,0,1,yes,O,0.001610955223441124,0.0017310958355665207,0.005855923518538475,0.015500932931900024,0.0005781184881925583,0.001376960426568985,0.0056300777941942215,
3state1ap1acc_parity_10805384360_c,1,12,no,0,0,1,"3,2",0,0,1,yes,O,0.0017441343516111374,0.0016100239008665085,0.006075017154216766,0.01578708179295063,0.000583939254283905,0.001444946974515915,0.005497131496667862,
3state1ap1acc_parity_17355320612,1,11,yes,0,0,1,"2,3",0,0,1,yes,O,0.0015450641512870789,0.0015499535948038101,0.005746958777308464,0.0145789235830307,0.0005979090929031372,0.001537846401333809,0.005648937076330185,
3state1ap1acc_parity_17355320612_c,1,11,yes,0,0,1,"3,2",0,0,1,yes,O,0.0014831312000751495,0.001443084329366684,0.005244975909590721,0.014123041182756424,0.0005660112947225571,0.0014649704098701477,0.0050461385399103165,
3state1ap1acc_parity_19331645958,1,12,yes,0,0,1,"2,3",0,0,1,yes,O,0.0015320256352424622,0.0016738194972276688,0.005580950528383255,0.0157761387526989,0.0007541384547948837,0.001627020537853241,0.006987014785408974,
3state1ap1acc_parity_19331645958_c,1,12,yes,0,0,1,"3,2",0,0,1,yes,O,0.001666136085987091,0.0014649704098701477,0.005678040906786919,0.015052035450935364,0.0007611233741044998,0.001727137714624405,0.006842194125056267,
3state1ap1acc_parity_19371786357,1,5,yes,0,0,1,"2,3",0,0,1,yes,O,0.0009669456630945206,0.0010710209608078003,0.0028249341994524,0.007359078153967857,0.0005371402949094772,0.001383945345878601,0.004934147000312805,
3state1ap1acc_parity_19371786357_c,1,5,yes,0,0,1,"3,2",0,0,1,yes,O,0.0010009389370679855,0.0009790528565645218,0.0026638153940439224,0.0073141418397426605,0.0005092006176710129,0.00135018490254879,0.00485801137983799,
3state1ap1acc_parity_19394595852,1,4,yes,0,0,0,,0,0,0,yes,-,0.0009969808161258698,0.0010060612112283707,0.00030407682061195374,,0.0008579809218645096,0.0014868564903736115,0.00598980113863945,
3state1ap1acc_parity_19394595852_c,1,4,yes,0,0,0,,0,0,0,yes,-,0.0010328367352485657,0.001043081283569336,0.00031688250601291656,,0.0005380716174840927,0.0016980338841676712,0.004938105121254921,
3state1ap1acc_parity_19394793126,1,5,yes,0,0,1,"1,1",0,0,1,yes,O,0.0010239891707897186,0.0011569354683160782,0.003221910446882248,0.0076231081038713455,0.000567873939871788,0.0014349352568387985,0.005117850378155708,
3state1ap1acc_parity_19394793126_c,1,5,yes,0,0,1,"1,1",0,0,1,yes,O,0.0010190997272729874,0.001069856807589531,0.0028170179575681686,0.007499009370803833,0.0005760230123996735,0.00141095370054245,0.005060108378529549,
3state1ap1acc_parity_19462283265,1,7,yes,0,0,1,"1,2",0,0,1,yes,O,0.0011969823390245438,0.0012400560081005096,0.003824010491371155,0.011349096894264221,0.0005380716174840927,0.001376960426568985,0.004647998139262199,
3state1ap1acc_parity_19462283265_c,1,7,yes,0,0,1,"2,1",0,0,1,yes,O,0.0011851079761981964,0.0011969823390245438,0.003800028935074806,0.00985199585556984,0.0005299225449562073,0.001393025740981102,0.004966976121068001,
3state1ap1acc_parity_19596093573,1,8,yes,0,0,1,"2,3",0,0,1,yes,O,0.0012388918548822403,0.0013320241123437881,0.004187924787402153,0.011335127055644989,0.0006158370524644852,0.0015529803931713104,0.005860812962055206,
3state1ap1acc_parity_19596093573_c,1,8,yes,0,0,1,"3,2",0,0,1,yes,O,0.001318054273724556,0.0013560056686401367,0.004285015165805817,0.011483905836939812,0.0006239861249923706,0.0015220139175653458,0.005419831722974777,
3state1ap1acc_parity_19864528293,1,4,no,0,0,0,,0,0,0,yes,-,0.001016072928905487,0.0009387731552124023,0.0003548339009284973,,0.00044493936002254486,0.001467997208237648,0.004400964826345444,
3state1ap1acc_parity_19864528293_c,1,4,no,0,0,0,,0,0,0,yes,-,0.0009520445019006729,0.0009310897439718246,0.0003608874976634979,,0.0006349291652441025,0.0013799872249364853,0.005119945853948593,
3state1ap1acc_parity_19866330129,1,9,no,0,0,1,"1,2",0,0,1,yes,O,0.0016901176422834396,0.0018940772861242294,0.005187932401895523,0.013289973139762878,0.0005548354238271713,0.0014798715710639954,0.005390960723161697,
3state1ap1acc_parity_19866330129_c,1,9,no,0,0,1,"2,1",0,0,1,yes,O,0.001776963472366333,0.002016080543398857,0.005236128345131874,0.012987060472369194,0.0005601905286312103,0.0014461111277341843,0.005314825102686882,
3state1ap1acc_parity_20303183877,1,8,yes,0,0,1,"1,1",0,0,1,yes,O,0.0015380792319774628,0.0016188714653253555,0.004519941285252571,0.011772150173783302,0.0006940681487321854,0.0016149133443832397,0.00581890344619751,
3state1ap1acc_parity_20303183877_c,1,8,yes,0,0,1,"1,1",0,0,1,yes,O,0.0015369150787591934,0.001651933416724205,0.004366971552371979,0.01160893589258194,0.0006470363587141037,0.0015040859580039978,0.006190035492181778,
3state1ap1acc_parity_20887920650,1,9,yes,0,0,1,"1,2",0,0,1,yes,O,0.0013508833944797516,0.0013548415154218674,0.004552071914076805,0.012488802894949913,0.0005639158189296722,0.0013920944184064865,0.004910863935947418,
3state1ap1acc_parity_20887920650_c,1,9,yes,0,0,1,"2,1",0,0,1,yes,O,0.001444946974515915,0.0013480894267559052,0.00454997643828392,0.012327218428254128,0.0005159527063369751,0.001417938619852066,0.005193985998630524,
3state1ap1acc_parity_20955287557,1,7,yes,0,0,1,"3,2",0,0,1,yes,O,0.0014300458133220673,0.001333886757493019,0.004026805981993675,0.010566087439656258,0.0005569308996200562,0.0014170072972774506,0.004922039806842804,
3state1ap1acc_parity_20955287557_c,1,7,yes,0,0,1,"2,3",0,0,1,yes,O,0.0012360978871583939,0.0012689270079135895,0.003817956894636154,0.01034000888466835,0.0005648471415042877,0.001383945345878601,0.0051478855311870575,
3state1ap1acc_parity_21949986832,1,10,no,0,1,1,"0,1",0,1,1,yes,G,0.0014940742403268814,0.0016670674085617065,0.004803063347935677,0.014147954061627388,0.0005431938916444778,0.0018379651010036469,0.006000977009534836,
3state1ap1acc_parity_21949986832_c,1,10,no,1,0,1,"1,0",1,0,1,yes,S,0.0015781261026859283,0.0013660173863172531,0.004784902557730675,0.013465993106365204,0.0008919741958379745,0.0014398247003555298,0.005634035915136337,
3state1ap1acc_parity_22766815320,1,8,yes,0,0,1,"1,1",0,0,1,yes,O,0.001511070877313614,0.0017310958355665207,0.00517209991812706,0.01195794902741909,0.0006940681487321854,0.00158604234457016,0.005910871550440788,
3state1ap1acc_parity_22766815320_c,1,8,yes,0,0,1,"1,1",0,0,1,yes,O,0.0015529803931713104,0.0016079284250736237,0.00441097654402256,0.01185690052807331,0.0007138587534427643,0.0014491379261016846,0.005449168384075165,
3state1ap1acc_parity_23539146765,1,5,yes,0,0,0,,0,0,0,yes,-,0.0011972151696681976,0.001183943822979927,0.00028405338525772095,,0.0006470363587141037,0.0012740492820739746,0.004445202648639679,
3state1ap1acc_parity_23539146765_c,1,5,yes,0,0,0,,0,0,0,yes,-,0.0010398216545581818,0.0010009389370679855,0.0002558808773756027,,0.0005150213837623596,0.001601874828338623,0.005384907126426697,
3state1ap1acc_parity_23899477002,1,10,no,0,0,1,"2,3",0,0,1,yes,O,0.0014279503375291824,0.0015441328287124634,0.00492483377456665,0.012811971828341484,0.0006027985364198685,0.0014828983694314957,0.006428221240639687,
3state1ap1acc_parity_23899477002_c,1,10,no,0,0,1,"3,2",0,0,1,yes,O,0.0015690457075834274,0.0014659017324447632,0.005036825314164162,0.013282056897878647,0.0005569308996200562,0.001369975507259369,0.005745096132159233,
3state1ap1acc_parity_24226480736,1,30,no,0,0,1,"2,3",0,0,1,yes,O,0.0032819807529449463,0.0045800115913152695,0.013140961527824402,0.03656814806163311,0.0006570480763912201,0.001552049070596695,0.006513902917504311,
