input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
1state1ap0acc_0.hoa,LTL,sos2ltl.dg,0.093,0,1,0,1,1.0,256b0f7a8d39,TRUE,0.045,genaut/corpus/flat_canon/det/1state1ap0acc_0.hoa
1state1ap0acc_1.hoa,LTL,sos2ltl.dg,0.095,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,44,5,121,2.8,5250c122a94d,TRUE,0.049,genaut/corpus/flat_canon/det/1state1ap0acc_1.hoa
1state1ap0acc_3.hoa,LTL,sos2ltl.dg,0.102,!(X(0) | X(1 U X(0))),7,1,9,1.3,4e77be99cc35,TRUE,0.045,genaut/corpus/flat_canon/det/1state1ap0acc_3.hoa
1state1ap1acc_06.hoa,LTL,sos2ltl.dg,0.095,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,70,7,662,9.5,243fc0057b8b,TRUE,0.048,genaut/corpus/flat_canon/det/1state1ap1acc_06.hoa
1state1ap2acc_024.hoa,LTL,sos2ltl.dg,0.092,!(a | !(a | !a) | !(!a | !Xa) | !(a | !a | !X(!(a | !a) U a)) | !(!a | X(1 U !a)…,114,13,5720,50.2,e30ebeac0046,TRUE,0.069,genaut/corpus/flat_canon/det/1state1ap2acc_024.hoa
1state1ap2acc_parity_018.hoa,LTL,sos2ltl.dg,0.090,!(!a | !(a | !a) | !(a | !(!a | !Xa)) | !(!a | !(X!(a | !a) | !Xa)) | !(!a | !X(…,86,8,1021,11.9,b184bd08ba3d,TRUE,0.047,genaut/corpus/flat_canon/det/1state1ap2acc_parity_018.hoa
1state2ap0acc_01.hoa,LTL,sos2ltl.dg,0.108,!((!a & !b) | !((!a & !b) | (!a & b) | (a & !b) | (a & b)) | !((!a & !b) | (!a &…,170,19,73335,431.4,8c9e0dcfb430,TRUE,0.164,genaut/corpus/flat_canon/det/1state2ap0acc_01.hoa
1state2ap0acc_01_c.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 37453580 tree nodes>,514,35,37453580,72866.9,08efa03ae83a,SIZE,,genaut/corpus/flat_canon/det/1state2ap0acc_01_c.hoa
1state2ap0acc_03.hoa,LTL,sos2ltl.dg,0.087,!(!b | !(b | !b) | !(b | !(!b | !Xb)) | !(!b | !(X!(b | !b) | !Xb)) | !(!b | !X(…,44,5,121,2.8,4edfbf2483e8,TRUE,0.040,genaut/corpus/flat_canon/det/1state2ap0acc_03.hoa
1state2ap0acc_03_c.hoa,LTL,sos2ltl.dg,0.088,!(b | !(b | !b) | !(!b | !Xb) | !(b | !b | !X(!(b | !b) U b)) | !(!b | X(1 U !b)…,87,9,1561,17.9,08e8e8d88d37,TRUE,0.052,genaut/corpus/flat_canon/det/1state2ap0acc_03_c.hoa
1state2ap0acc_06.hoa,LTL,sos2ltl.dg,0.093,<unflattened DAG: 4126155 tree nodes>,283,28,4126155,14580.1,464fea2844c6,SIZE,,genaut/corpus/flat_canon/det/1state2ap0acc_06.hoa
1state2ap0acc_06_c.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 1339619496 tree nodes>,772,47,1339619496,1735258.4,8dcc136e6117,SIZE,,genaut/corpus/flat_canon/det/1state2ap0acc_06_c.hoa
1state2ap0acc_07.hoa,LTL,sos2ltl.dg,0.094,<unflattened DAG: 2347360 tree nodes>,300,26,2347360,7824.5,b09ddc28a0be,SIZE,,genaut/corpus/flat_canon/det/1state2ap0acc_07.hoa
1state2ap0acc_07_c.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 43695150 tree nodes>,444,35,43695150,98412.5,5392f6094c94,SIZE,,genaut/corpus/flat_canon/det/1state2ap0acc_07_c.hoa
1state2ap1acc_018.hoa,LTL,sos2ltl.dg,0.094,<unflattened DAG: 36377917 tree nodes>,279,29,36377917,130386.8,59f1bf00b240,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_018.hoa
1state2ap1acc_018_c.hoa,LTL,sos2ltl.dg,0.107,<unflattened DAG: 1335672384 tree nodes>,696,47,1335672384,1919069.5,da23565b1dd9,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_018_c.hoa
1state2ap1acc_022.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 43130493764 tree nodes>,586,48,43130493764,73601525.2,a3cea8f1c3ef,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_022.hoa
1state2ap1acc_022_c.hoa,LTL,sos2ltl.dg,0.117,<unflattened DAG: 1303345890694 tree nodes>,1187,69,1303345890694,1098016757.1,275e8fcd8a91,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_022_c.hoa
1state2ap1acc_024.hoa,LTL,sos2ltl.dg,0.094,<unflattened DAG: 2198348 tree nodes>,242,25,2198348,9084.1,910125dee81c,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_024.hoa
1state2ap1acc_024_c.hoa,LTL,sos2ltl.dg,0.116,<unflattened DAG: 2624354313 tree nodes>,845,50,2624354313,3105744.7,cd42cf63b076,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_024_c.hoa
1state2ap1acc_026.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 1623997 tree nodes>,358,27,1623997,4536.3,b3241083de39,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_026.hoa
1state2ap1acc_026_c.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 49393265 tree nodes>,552,38,49393265,89480.6,b7a16dc7139b,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_026_c.hoa
1state2ap1acc_030.hoa,LTL,sos2ltl.dg,0.104,<unflattened DAG: 20130969 tree nodes>,449,32,20130969,44835.1,c00f11e9ea4d,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_030.hoa
1state2ap1acc_052.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 1733611 tree nodes>,312,25,1733611,5556.4,cb32acb00397,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_052.hoa
1state2ap1acc_052_c.hoa,LTL,sos2ltl.dg,0.111,<unflattened DAG: 80849858 tree nodes>,611,38,80849858,132323.8,720094187c6e,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_052_c.hoa
1state2ap1acc_060.hoa,LTL,sos2ltl.dg,0.094,!(b | !(b | !b) | !(!b | !Xb) | !(b | !b | !X(!(b | !b) U b)) | !(!b | X(1 U !b)…,70,7,662,9.5,ad34f830bc16,TRUE,0.046,genaut/corpus/flat_canon/det/1state2ap1acc_060.hoa
1state2ap1acc_097.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 40113151 tree nodes>,367,31,40113151,109300.1,38249458f58c,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_097.hoa
1state2ap1acc_097_c.hoa,LTL,sos2ltl.dg,0.110,<unflattened DAG: 3570278392 tree nodes>,757,51,3570278392,4716351.9,f9f5334af86a,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_097_c.hoa
1state2ap1acc_105.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 618620335 tree nodes>,612,41,618620335,1010817.5,f52223a60e12,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_105.hoa
1state2ap1acc_120.hoa,LTL,sos2ltl.dg,0.094,<unflattened DAG: 15743734 tree nodes>,345,28,15743734,45634.0,8a61e4f4a439,SIZE,,genaut/corpus/flat_canon/det/1state2ap1acc_120.hoa
1state2ap2acc_00288.hoa,LTL,sos2ltl.dg,0.097,<unflattened DAG: 1215074225 tree nodes>,362,39,1215074225,3356558.6,dddccf26bb81,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00288.hoa
1state2ap2acc_00288_c.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 282208742244 tree nodes>,850,63,282208742244,332010285.0,101222431608,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00288_c.hoa
1state2ap2acc_00292.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 1655839 tree nodes>,330,25,1655839,5017.7,c714b1a326a4,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00292.hoa
1state2ap2acc_00292_c.hoa,LTL,sos2ltl.dg,0.113,<unflattened DAG: 138868100 tree nodes>,720,43,138868100,192872.4,8cc7922369db,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00292_c.hoa
1state2ap2acc_00300.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 9082257046 tree nodes>,688,49,9082257046,13200955.0,ebd2d5fbcb0d,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00300.hoa
1state2ap2acc_00300_c.hoa,LTL,sos2ltl.dg,0.104,<unflattened DAG: 15142085239 tree nodes>,694,48,15142085239,21818566.6,3b6836a5b091,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00300_c.hoa
1state2ap2acc_00352.hoa,LTL,sos2ltl.dg,0.107,<unflattened DAG: 207546868623719 tree nodes>,825,68,207546868623719,251571961968.1,1a54cac41fae,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00352.hoa
1state2ap2acc_00352_c.hoa,LTL,sos2ltl.dg,0.131,<unflattened DAG: 22834471343225581 tree nodes>,1808,105,22834471343225581,12629685477447.8,bf3a74a6ab6d,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00352_c.hoa
1state2ap2acc_00360.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 18921441910 tree nodes>,707,48,18921441910,26763001.3,ba7b9bf61901,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00360.hoa
1state2ap2acc_00360_c.hoa,LTL,sos2ltl.dg,0.108,<unflattened DAG: 55364690897 tree nodes>,871,55,55364690897,63564513.1,2696bf6ae3de,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00360_c.hoa
1state2ap2acc_00384.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 7045080 tree nodes>,284,29,7045080,24806.6,73dddae34caa,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00384.hoa
1state2ap2acc_00384_c.hoa,LTL,sos2ltl.dg,0.125,<unflattened DAG: 72880364458 tree nodes>,1160,63,72880364458,62827900.4,cd87a022c8b5,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00384_c.hoa
1state2ap2acc_00386.hoa,LTL,sos2ltl.dg,0.110,<unflattened DAG: 433770622 tree nodes>,578,43,433770622,750468.2,6ada4e9efd1b,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00386.hoa
1state2ap2acc_00386_c.hoa,LTL,sos2ltl.dg,0.114,<unflattened DAG: 30130424728 tree nodes>,908,59,30130424728,33183287.1,a33d238b9c37,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00386_c.hoa
1state2ap2acc_00390.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 13451355364 tree nodes>,748,49,13451355364,17983095.4,531ab3c036e7,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00390.hoa
1state2ap2acc_00390_c.hoa,LTL,sos2ltl.dg,0.117,<unflattened DAG: 25967174672 tree nodes>,808,50,25967174672,32137592.4,eacba8a7cbba,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00390_c.hoa
1state2ap2acc_00416.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 2532092371 tree nodes>,415,40,2532092371,6101427.4,ee9e2f509aa1,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00416.hoa
1state2ap2acc_00416_c.hoa,LTL,sos2ltl.dg,0.109,<unflattened DAG: 587780993480 tree nodes>,983,66,587780993480,597946076.8,d76e3a434efa,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00416_c.hoa
1state2ap2acc_00420.hoa,LTL,sos2ltl.dg,0.113,<unflattened DAG: 22539546890 tree nodes>,785,48,22539546890,28712798.6,7c4b16ffac0f,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00420.hoa
1state2ap2acc_00420_c.hoa,LTL,sos2ltl.dg,0.113,<unflattened DAG: 48544570653 tree nodes>,987,55,48544570653,49183962.2,82e602ba9f77,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00420_c.hoa
1state2ap2acc_00480.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 7123682589 tree nodes>,579,44,7123682589,12303424.2,77d23a7adf4e,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00480.hoa
1state2ap2acc_00480_c.hoa,LTL,sos2ltl.dg,0.109,<unflattened DAG: 20899926468 tree nodes>,727,51,20899926468,28748179.5,c2002ab7b184,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_00480_c.hoa
1state2ap2acc_00960.hoa,LTL,sos2ltl.dg,0.088,!(b | !(b | !b) | !(!b | !Xb) | !(b | !b | !X(!(b | !b) U b)) | !(!b | X(1 U !b)…,114,13,5720,50.2,985adacc675c,TRUE,0.069,genaut/corpus/flat_canon/det/1state2ap2acc_00960.hoa
1state2ap2acc_00960_c.hoa,LTL,sos2ltl.dg,0.092,!(!b | !(b | !b) | !(b | !(!b | !Xb)) | !(!b | !(X!(b | !b) | !Xb)) | !(!b | !X(…,177,17,25032,141.4,809675727aa1,TRUE,0.110,genaut/corpus/flat_canon/det/1state2ap2acc_00960_c.hoa
1state2ap2acc_01680.hoa,LTL,sos2ltl.dg,0.111,<unflattened DAG: 5249369151470 tree nodes>,985,64,5249369151470,5329308783.2,2fc82edd52bb,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_01680.hoa
1state2ap2acc_01680_c.hoa,LTL,sos2ltl.dg,0.120,<unflattened DAG: 15400702674284 tree nodes>,1206,72,15400702674284,12770068552.5,b0ba29f2822d,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_01680_c.hoa
1state2ap2acc_04672.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 4713426156 tree nodes>,465,39,4713426156,10136400.3,04d9da009170,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04672.hoa
1state2ap2acc_04672_c.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 1513906839070 tree nodes>,1193,70,1513906839070,1268991482.9,39fb10e48613,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04672_c.hoa
1state2ap2acc_04680.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 49342780 tree nodes>,436,29,49342780,113171.5,34f655440cdf,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04680.hoa
1state2ap2acc_04680_c.hoa,LTL,sos2ltl.dg,0.112,<unflattened DAG: 214264450 tree nodes>,727,41,214264450,294724.1,e8c7d1c6696a,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04680_c.hoa
1state2ap2acc_04736.hoa,LTL,sos2ltl.dg,0.099,<unflattened DAG: 61755304456 tree nodes>,471,46,61755304456,131115296.1,1935113a459b,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04736.hoa
1state2ap2acc_04736_c.hoa,LTL,sos2ltl.dg,0.124,<unflattened DAG: 21615244331272 tree nodes>,1187,78,21615244331272,18209978375.1,b76f3c772ac2,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04736_c.hoa
1state2ap2acc_04740.hoa,LTL,sos2ltl.dg,0.101,<unflattened DAG: 802531693 tree nodes>,524,35,802531693,1531549.0,37445709dc64,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04740.hoa
1state2ap2acc_04740_c.hoa,LTL,sos2ltl.dg,0.109,<unflattened DAG: 3486018343 tree nodes>,864,50,3486018343,4034743.5,be7567eed990,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04740_c.hoa
1state2ap2acc_04800.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 126061073 tree nodes>,396,31,126061073,318336.0,22b5727b91c8,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04800.hoa
1state2ap2acc_04800_c.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 1250836641 tree nodes>,688,46,1250836641,1818076.5,c7188082f05c,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_04800_c.hoa
1state2ap2acc_05760.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 302919308608 tree nodes>,724,51,302919308608,418396835.1,26dd92034efb,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_05760.hoa
1state2ap2acc_05760_c.hoa,LTL,sos2ltl.dg,0.123,<unflattened DAG: 1653131034185 tree nodes>,1085,67,1653131034185,1523623073.0,0bc959898a54,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_05760_c.hoa
1state2ap2acc_13440.hoa,LTL,sos2ltl.dg,0.097,<unflattened DAG: 4238479 tree nodes>,277,24,4238479,15301.4,fe832d76a083,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_13440.hoa
1state2ap2acc_13440_c.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 41765926 tree nodes>,462,34,41765926,90402.4,6f80f2a1ff77,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_13440_c.hoa
1state2ap2acc_24960.hoa,LTL,sos2ltl.dg,0.112,<unflattened DAG: 2357242367537450 tree nodes>,1131,78,2357242367537450,2084210758211.7,c64ad123dac3,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_24960.hoa
1state2ap2acc_24960_c.hoa,LTL,sos2ltl.dg,0.134,<unflattened DAG: 15889338836212854 tree nodes>,1544,96,15889338836212854,10291022562314.0,36fa8f6293b4,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_24960_c.hoa
1state2ap2acc_parity_00258.hoa,LTL,sos2ltl.dg,0.096,<unflattened DAG: 31550426 tree nodes>,299,30,31550426,105519.8,06015bcf04d3,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00258.hoa
1state2ap2acc_parity_00258_c.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 1340513659 tree nodes>,694,47,1340513659,1931575.9,54df89cf60f0,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00258_c.hoa
1state2ap2acc_parity_00262.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 40018612569 tree nodes>,557,44,40018612569,71846701.2,83574d9f36d5,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00262.hoa
1state2ap2acc_parity_00262_c.hoa,LTL,sos2ltl.dg,0.116,<unflattened DAG: 1306419442539 tree nodes>,1190,69,1306419442539,1097831464.3,5ecfcc74adbd,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00262_c.hoa
1state2ap2acc_parity_00264.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 1927880 tree nodes>,259,26,1927880,7443.6,a221b4cce80e,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00264.hoa
1state2ap2acc_parity_00264_c.hoa,LTL,sos2ltl.dg,0.112,<unflattened DAG: 2624624782 tree nodes>,843,50,2624624782,3113433.9,c05a8c043334,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00264_c.hoa
1state2ap2acc_parity_00266.hoa,LTL,sos2ltl.dg,0.096,<unflattened DAG: 1408282 tree nodes>,343,25,1408282,4105.8,1eb88e57b727,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00266.hoa
1state2ap2acc_parity_00266_c.hoa,LTL,sos2ltl.dg,0.107,<unflattened DAG: 49608981 tree nodes>,561,38,49608981,88429.6,4ae74d1d3455,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00266_c.hoa
1state2ap2acc_parity_00270.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 17395947 tree nodes>,396,28,17395947,43929.2,72df29c99347,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00270.hoa
1state2ap2acc_parity_00772.hoa,LTL,sos2ltl.dg,0.099,<unflattened DAG: 3371567 tree nodes>,359,27,3371567,9391.6,7f86bd48309e,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00772.hoa
1state2ap2acc_parity_00772_c.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 79211903 tree nodes>,578,38,79211903,137044.8,cd4700acfff3,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00772_c.hoa
1state2ap2acc_parity_00780.hoa,LTL,sos2ltl.dg,0.090,!(!b | !(b | !b) | !(b | !(!b | !Xb)) | !(!b | !(X!(b | !b) | !Xb)) | !(!b | !X(…,86,8,1021,11.9,3d56fb496e67,TRUE,0.049,genaut/corpus/flat_canon/det/1state2ap2acc_parity_00780.hoa
1state2ap2acc_parity_01537.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 76659657 tree nodes>,399,33,76659657,192129.5,e699e1b87bd3,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_01537.hoa
1state2ap2acc_parity_01537_c.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 3534235372 tree nodes>,751,51,3534235372,4706039.1,0f188291b367,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_01537_c.hoa
1state2ap2acc_parity_01545.hoa,LTL,sos2ltl.dg,0.104,<unflattened DAG: 725125317 tree nodes>,658,40,725125317,1102014.2,3feb724e1cc2,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_01545.hoa
1state2ap2acc_parity_01800.hoa,LTL,sos2ltl.dg,0.101,<unflattened DAG: 30260671 tree nodes>,424,32,30260671,71369.5,fc08ff95714d,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_01800.hoa
1state2ap2acc_parity_04612.hoa,LTL,sos2ltl.dg,0.091,!((!a & !b) | !(!(!((!a & !b) | (!a & b) | (a & !b) | (a & b)) | !((!a & !b) | (…,210,16,54319,258.7,f42dcb3db091,TRUE,0.114,genaut/corpus/flat_canon/det/1state2ap2acc_parity_04612.hoa
1state2ap2acc_parity_04612_c.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 6618592 tree nodes>,500,32,6618592,13237.2,78946b79195f,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_04612_c.hoa
1state2ap2acc_parity_04616.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 1018224 tree nodes>,344,26,1018224,2960.0,e66f5d07e4bd,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_04616.hoa
1state2ap2acc_parity_04616_c.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 99201228 tree nodes>,622,41,99201228,159487.5,bcffbd12a2f7,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_04616_c.hoa
1state2ap2acc_parity_04620.hoa,LTL,sos2ltl.dg,0.097,<unflattened DAG: 216956552 tree nodes>,409,31,216956552,530456.1,098dbb2bc185,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_04620.hoa
1state2ap2acc_parity_04620_c.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 1159941162 tree nodes>,677,46,1159941162,1713354.7,3da27b833743,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_04620_c.hoa
1state2ap2acc_parity_05640.hoa,LTL,sos2ltl.dg,0.107,<unflattened DAG: 507303988022 tree nodes>,908,56,507303988022,558704832.6,2af567a07b8c,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_05640.hoa
1state2ap2acc_parity_05640_c.hoa,LTL,sos2ltl.dg,0.113,<unflattened DAG: 838013316466 tree nodes>,990,61,838013316466,846478097.4,7236eb1f44d0,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_05640_c.hoa
1state2ap2acc_parity_06146.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 13335026 tree nodes>,345,27,13335026,38652.2,a8fdefd82c7e,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_06146.hoa
1state2ap2acc_parity_06146_c.hoa,LTL,sos2ltl.dg,0.110,<unflattened DAG: 2613217636 tree nodes>,825,50,2613217636,3167536.5,771b7a213e02,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_06146_c.hoa
1state2ap2acc_parity_06150.hoa,LTL,sos2ltl.dg,0.108,<unflattened DAG: 698213700 tree nodes>,553,35,698213700,1262592.6,c173fbb36804,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_06150.hoa
1state2ap2acc_parity_06150_c.hoa,LTL,sos2ltl.dg,0.112,<unflattened DAG: 1928338962 tree nodes>,766,47,1928338962,2517413.8,e44482017a56,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_06150_c.hoa
1state2ap2acc_parity_06660.hoa,LTL,sos2ltl.dg,0.097,<unflattened DAG: 16225302 tree nodes>,478,32,16225302,33944.1,fe02b1d61719,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_06660.hoa
1state2ap2acc_parity_06660_c.hoa,LTL,sos2ltl.dg,0.108,<unflattened DAG: 34791961 tree nodes>,487,32,34791961,71441.4,2c78dd8ec89e,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_06660_c.hoa
1state2ap2acc_parity_13320.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 22475717 tree nodes>,468,30,22475717,48025.0,ef1ed3cf7a0b,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_13320.hoa
1state2ap2acc_parity_13320_c.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 60107753 tree nodes>,561,34,60107753,107143.9,18c440b7b801,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_13320_c.hoa
1state2ap2acc_parity_24840.hoa,LTL,sos2ltl.dg,0.100,<unflattened DAG: 1165713105 tree nodes>,542,38,1165713105,2150762.2,89ec182a2abb,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_24840.hoa
1state2ap2acc_parity_24840_c.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 2444484364 tree nodes>,658,45,2444484364,3715021.8,9b6e2f6d2d9c,SIZE,,genaut/corpus/flat_canon/det/1state2ap2acc_parity_24840_c.hoa
1state3ap0acc_001.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 1250276799 tree nodes>,376,39,1250276799,3325204.3,c76844997b56,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_001.hoa
1state3ap0acc_001_c.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 644554025278 tree nodes>,992,63,644554025278,649752041.6,dc217472dbfd,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_001_c.hoa
1state3ap0acc_003.hoa,LTL,sos2ltl.dg,0.093,!((!b & !c) | !((!b & !c) | (!b & c) | (b & !c) | (b & c)) | !((!b & !c) | (!b &…,170,19,73335,431.4,2121a33a2f83,TRUE,0.150,genaut/corpus/flat_canon/det/1state3ap0acc_003.hoa
1state3ap0acc_003_c.hoa,LTL,sos2ltl.dg,0.106,<unflattened DAG: 37453580 tree nodes>,514,35,37453580,72866.9,6f1ed50eea72,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_003_c.hoa
1state3ap0acc_006.hoa,LTL,sos2ltl.dg,0.114,<unflattened DAG: 46983191124 tree nodes>,490,45,46983191124,95884063.5,0472e657a413,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_006.hoa
1state3ap0acc_006_c.hoa,LTL,sos2ltl.dg,0.137,<unflattened DAG: 15446223655373 tree nodes>,1464,78,15446223655373,10550699218.2,46934cf158ac,SIZE,,genaut/corpus/flat_canon/det/1state3ap0acc_006_c.hoa
